id,referencia,marca,capacidad,ciudad,responsable
6442,ACH01,Kalley,495,Itagui,Dante Builes
7848,ACH01,Sony,473,Barbosa,Laura Toro
8781,ACH43,Kalley,391,Itagui,Gandalf Toro
8320,ACH43,Sony,389,Sabaneta,Laura Toro
3716,ACH01,Sony,1461,Medellín,Gandalf Toro
6017,ACH22,Sony,588,Medellín,Camila Builes
8734,ACH01,Haceb,1481,Sabaneta,Gandalf Toro
7901,ACH43,Sony,1853,Sabaneta,Yiyo Builes
10,ACH01,Kalley,1726,Itagui,Camila Builes
1217,ACH22,Kalley,1478,Medellín,Dante Builes
965,ACH01,Kalley,220,Barbosa,Camila Builes
4104,ACH43,Kalley,217,Itagui,Dante Builes
9780,ACH22,Haceb,1532,Envigado,Camila Builes
1724,ACH43,Haceb,1042,Sabaneta,Dante Builes
9327,ACH01,Kalley,1209,Itagui,Gandalf Toro
6986,ACH43,Kalley,888,Sabaneta,Gandalf Toro
3174,ACH22,Haceb,1048,Itagui,Yiyo Builes
4448,ACH22,Kalley,452,Sabaneta,Laura Toro
4007,ACH43,Kalley,788,Barbosa,Yiyo Builes
2314,ACH01,Kalley,754,Itagui,Dante Builes
7629,ACH22,Kalley,744,Sabaneta,Gandalf Toro
2678,ACH22,Kalley,1408,Medellín,Yiyo Builes
6498,ACH22,Haceb,1515,Envigado,Dante Builes
7938,ACH43,Sony,1137,Envigado,Yiyo Builes
3978,ACH43,Haceb,1360,Envigado,Dante Builes
8719,ACH01,Sony,1397,Medellín,Dante Builes
9444,ACH22,Haceb,427,Sabaneta,Yiyo Builes
4581,ACH43,Sony,941,Sabaneta,Camila Builes
6899,ACH01,Kalley,537,Medellín,Gandalf Toro
4813,ACH01,Kalley,1471,Barbosa,Laura Toro
7157,ACH01,Haceb,1508,Itagui,Laura Toro
939,ACH43,Sony,1338,Sabaneta,Dante Builes
7023,ACH01,Sony,1823,Envigado,Gandalf Toro
2169,ACH22,Sony,373,Sabaneta,Gandalf Toro
413,ACH43,Haceb,201,Medellín,Camila Builes
2469,ACH01,Sony,240,Sabaneta,Yiyo Builes
6082,ACH01,Kalley,1701,Sabaneta,Gandalf Toro
9568,ACH01,Sony,1533,Sabaneta,Camila Builes
9155,ACH22,Sony,171,Barbosa,Yiyo Builes
456,ACH43,Kalley,524,Envigado,Laura Toro
22,ACH43,Kalley,549,Barbosa,Yiyo Builes
6106,ACH43,Kalley,1969,Medellín,Camila Builes
1186,ACH01,Haceb,620,Barbosa,Gandalf Toro
3895,ACH22,Sony,809,Sabaneta,Gandalf Toro
1934,ACH22,Haceb,1299,Envigado,Yiyo Builes
2654,ACH43,Haceb,1419,Medellín,Camila Builes
5025,ACH43,Kalley,1092,Barbosa,Dante Builes
5750,ACH43,Sony,1013,Medellín,Laura Toro
6209,ACH22,Sony,603,Medellín,Camila Builes
3391,ACH43,Kalley,558,Medellín,Gandalf Toro
1535,ACH01,Kalley,592,Itagui,Laura Toro
8761,ACH01,Sony,763,Itagui,Yiyo Builes
7158,ACH22,Kalley,976,Envigado,Dante Builes
1278,ACH43,Haceb,930,Envigado,Gandalf Toro
2331,ACH22,Sony,839,Barbosa,Gandalf Toro
8877,ACH22,Kalley,830,Envigado,Gandalf Toro
7928,ACH43,Kalley,470,Sabaneta,Camila Builes
2031,ACH01,Sony,271,Medellín,Laura Toro
6513,ACH43,Kalley,1589,Barbosa,Yiyo Builes
680,ACH22,Haceb,469,Envigado,Yiyo Builes
8558,ACH43,Sony,244,Envigado,Gandalf Toro
6185,ACH22,Kalley,1660,Itagui,Dante Builes
3744,ACH43,Kalley,1282,Barbosa,Gandalf Toro
3670,ACH22,Sony,1285,Envigado,Dante Builes
9740,ACH22,Sony,1589,Barbosa,Camila Builes
730,ACH43,Haceb,920,Itagui,Dante Builes
8503,ACH22,Kalley,183,Envigado,Dante Builes
1184,ACH43,Haceb,730,Envigado,Laura Toro
6972,ACH22,Haceb,442,Itagui,Yiyo Builes
4926,ACH22,Haceb,1099,Envigado,Yiyo Builes
5049,ACH22,Sony,949,Barbosa,Camila Builes
23,ACH22,Haceb,162,Itagui,Laura Toro
2074,ACH43,Haceb,1110,Barbosa,Laura Toro
9476,ACH22,Haceb,250,Sabaneta,Dante Builes
1591,ACH43,Kalley,1497,Itagui,Yiyo Builes
6233,ACH01,Sony,333,Barbosa,Laura Toro
3341,ACH01,Haceb,444,Medellín,Gandalf Toro
207,ACH01,Kalley,1263,Medellín,Dante Builes
2812,ACH01,Haceb,834,Envigado,Dante Builes
5546,ACH01,Haceb,209,Itagui,Camila Builes
1160,ACH01,Kalley,403,Barbosa,Camila Builes
9260,ACH01,Haceb,1112,Sabaneta,Dante Builes
4045,ACH22,Haceb,519,Sabaneta,Camila Builes
8755,ACH43,Kalley,1531,Medellín,Camila Builes
6585,ACH01,Sony,1026,Barbosa,Dante Builes
6533,ACH43,Kalley,1758,Medellín,Camila Builes
2934,ACH01,Kalley,1009,Envigado,Dante Builes
9824,ACH22,Sony,322,Envigado,Laura Toro
3134,ACH01,Kalley,921,Itagui,Dante Builes
257,ACH22,Kalley,1632,Itagui,Camila Builes
4550,ACH01,Sony,1244,Sabaneta,Gandalf Toro
5334,ACH22,Haceb,139,Itagui,Yiyo Builes
2110,ACH43,Sony,1370,Sabaneta,Yiyo Builes
7757,ACH22,Sony,1440,Itagui,Gandalf Toro
9244,ACH22,Haceb,1079,Envigado,Yiyo Builes
9014,ACH22,Kalley,990,Sabaneta,Yiyo Builes
8555,ACH01,Sony,792,Envigado,Dante Builes
878,ACH22,Sony,1975,Barbosa,Laura Toro
9410,ACH01,Sony,1358,Envigado,Laura Toro
8959,ACH22,Kalley,678,Envigado,Yiyo Builes
8356,ACH22,Haceb,128,Envigado,Laura Toro
513,ACH43,Kalley,278,Sabaneta,Laura Toro
7056,ACH22,Haceb,967,Medellín,Camila Builes
7840,ACH43,Kalley,1171,Medellín,Laura Toro
5715,ACH43,Sony,907,Envigado,Dante Builes
6659,ACH01,Kalley,1500,Medellín,Gandalf Toro
8737,ACH43,Haceb,970,Envigado,Dante Builes
9559,ACH22,Sony,452,Sabaneta,Yiyo Builes
6276,ACH01,Kalley,512,Envigado,Camila Builes
9891,ACH22,Haceb,1444,Barbosa,Gandalf Toro
9503,ACH01,Kalley,1565,Barbosa,Dante Builes
3192,ACH22,Sony,1127,Envigado,Laura Toro
5691,ACH43,Sony,224,Medellín,Laura Toro
527,ACH43,Haceb,566,Barbosa,Yiyo Builes
8217,ACH22,Sony,710,Itagui,Gandalf Toro
8658,ACH43,Sony,1899,Sabaneta,Laura Toro
9479,ACH01,Kalley,538,Sabaneta,Gandalf Toro
2841,ACH01,Kalley,1699,Barbosa,Yiyo Builes
9088,ACH43,Kalley,1069,Medellín,Gandalf Toro
3937,ACH01,Haceb,1922,Medellín,Camila Builes
7806,ACH01,Sony,1816,Itagui,Laura Toro
874,ACH43,Sony,1702,Medellín,Gandalf Toro
5303,ACH43,Sony,1334,Sabaneta,Yiyo Builes
6811,ACH43,Kalley,730,Medellín,Yiyo Builes
986,ACH22,Haceb,855,Barbosa,Gandalf Toro
9078,ACH22,Kalley,1431,Envigado,Camila Builes
9292,ACH01,Kalley,1669,Envigado,Yiyo Builes
4790,ACH01,Sony,1056,Medellín,Dante Builes
5826,ACH01,Haceb,1825,Envigado,Gandalf Toro
7106,ACH43,Haceb,268,Envigado,Dante Builes
5589,ACH01,Haceb,478,Envigado,Dante Builes
258,ACH01,Sony,409,Itagui,Laura Toro
6130,ACH43,Kalley,1484,Barbosa,Dante Builes
3603,ACH22,Kalley,802,Barbosa,Camila Builes
4523,ACH43,Sony,607,Itagui,Yiyo Builes
4333,ACH22,Kalley,1766,Medellín,Laura Toro
5297,ACH22,Sony,1253,Sabaneta,Yiyo Builes
4671,ACH01,Sony,132,Medellín,Laura Toro
9159,ACH43,Haceb,848,Barbosa,Yiyo Builes
4499,ACH22,Haceb,901,Sabaneta,Yiyo Builes
64,ACH01,Sony,1780,Medellín,Camila Builes
6291,ACH22,Haceb,1648,Itagui,Laura Toro
7272,ACH43,Kalley,167,Envigado,Yiyo Builes
1149,ACH22,Sony,423,Medellín,Dante Builes
3851,ACH01,Sony,567,Itagui,Dante Builes
7976,ACH01,Sony,1568,Sabaneta,Laura Toro
5322,ACH43,Haceb,1074,Envigado,Gandalf Toro
317,ACH01,Sony,1547,Envigado,Dante Builes
1713,ACH22,Kalley,1257,Sabaneta,Yiyo Builes
2311,ACH43,Kalley,1107,Sabaneta,Laura Toro
5739,ACH43,Sony,259,Envigado,Gandalf Toro
3287,ACH01,Sony,1739,Medellín,Dante Builes
3338,ACH01,Kalley,697,Sabaneta,Gandalf Toro
9881,ACH43,Kalley,377,Medellín,Laura Toro
879,ACH01,Sony,1822,Sabaneta,Yiyo Builes
8332,ACH43,Kalley,495,Medellín,Camila Builes
5755,ACH22,Haceb,1665,Medellín,Gandalf Toro
4064,ACH01,Sony,564,Medellín,Laura Toro
4393,ACH43,Haceb,918,Medellín,Dante Builes
8247,ACH01,Haceb,770,Envigado,Yiyo Builes
4076,ACH43,Sony,394,Medellín,Camila Builes
1807,ACH43,Sony,1388,Medellín,Dante Builes
5821,ACH01,Kalley,1052,Sabaneta,Yiyo Builes
5262,ACH43,Haceb,1442,Itagui,Dante Builes
529,ACH22,Haceb,622,Medellín,Gandalf Toro
467,ACH01,Haceb,1313,Sabaneta,Dante Builes
4201,ACH43,Sony,1757,Itagui,Laura Toro
6103,ACH01,Sony,195,Barbosa,Dante Builes
3042,ACH01,Haceb,1000,Barbosa,Camila Builes
9125,ACH01,Haceb,1333,Barbosa,Yiyo Builes
8158,ACH01,Haceb,1665,Medellín,Dante Builes
8349,ACH43,Sony,1137,Itagui,Laura Toro
3688,ACH01,Sony,1726,Itagui,Yiyo Builes
806,ACH01,Haceb,1758,Medellín,Laura Toro
2325,ACH43,Kalley,321,Itagui,Dante Builes
7733,ACH22,Kalley,434,Medellín,Yiyo Builes
9427,ACH43,Kalley,1793,Medellín,Yiyo Builes
8228,ACH22,Haceb,1320,Barbosa,Gandalf Toro
2913,ACH22,Kalley,1928,Envigado,Dante Builes
2282,ACH43,Kalley,1057,Itagui,Gandalf Toro
4266,ACH43,Kalley,1909,Sabaneta,Yiyo Builes
8759,ACH01,Sony,714,Barbosa,Yiyo Builes
8361,ACH43,Kalley,894,Sabaneta,Dante Builes
1849,ACH22,Sony,155,Itagui,Gandalf Toro
5949,ACH43,Sony,126,Envigado,Camila Builes
2445,ACH22,Haceb,584,Medellín,Laura Toro
1624,ACH01,Sony,288,Envigado,Laura Toro
3635,ACH01,Sony,910,Medellín,Dante Builes
9316,ACH22,Haceb,361,Medellín,Gandalf Toro
1755,ACH43,Kalley,1248,Itagui,Laura Toro
8049,ACH01,Kalley,578,Itagui,Gandalf Toro
4563,ACH22,Kalley,536,Envigado,Laura Toro
5734,ACH22,Kalley,352,Envigado,Gandalf Toro
1577,ACH43,Kalley,1442,Sabaneta,Dante Builes
1598,ACH22,Haceb,1943,Barbosa,Gandalf Toro
8427,ACH43,Kalley,1150,Envigado,Yiyo Builes
692,ACH43,Kalley,915,Barbosa,Camila Builes
4416,ACH43,Sony,1684,Barbosa,Dante Builes
6834,ACH43,Sony,1731,Barbosa,Yiyo Builes
3527,ACH22,Haceb,1844,Sabaneta,Camila Builes
6655,ACH22,Kalley,1111,Itagui,Gandalf Toro
5648,ACH43,Haceb,683,Sabaneta,Dante Builes
8672,ACH43,Kalley,1553,Sabaneta,Camila Builes
8846,ACH43,Sony,1987,Sabaneta,Dante Builes
7807,ACH22,Sony,1365,Medellín,Yiyo Builes
3429,ACH01,Haceb,575,Medellín,Laura Toro
5521,ACH43,Sony,1902,Medellín,Yiyo Builes
6465,ACH01,Sony,1046,Medellín,Camila Builes
7336,ACH01,Kalley,1769,Itagui,Gandalf Toro
3631,ACH01,Kalley,1104,Medellín,Gandalf Toro
7742,ACH43,Sony,1767,Envigado,Yiyo Builes
9925,ACH22,Haceb,424,Barbosa,Laura Toro
1773,ACH01,Kalley,1981,Itagui,Yiyo Builes
1215,ACH01,Haceb,1495,Barbosa,Camila Builes
4973,ACH43,Sony,495,Envigado,Laura Toro
6684,ACH22,Haceb,1163,Barbosa,Dante Builes
1432,ACH01,Haceb,500,Envigado,Camila Builes
9276,ACH22,Haceb,1580,Sabaneta,Laura Toro
2637,ACH43,Sony,1269,Sabaneta,Yiyo Builes
3301,ACH01,Sony,1565,Itagui,Gandalf Toro
7820,ACH22,Sony,1921,Envigado,Yiyo Builes
3874,ACH22,Kalley,557,Barbosa,Laura Toro
3923,ACH43,Kalley,529,Medellín,Laura Toro
3830,ACH22,Sony,1540,Sabaneta,Camila Builes
1834,ACH43,Kalley,1577,Envigado,Camila Builes
3838,ACH43,Sony,1931,Barbosa,Dante Builes
9408,ACH43,Sony,1339,Medellín,Camila Builes
8731,ACH01,Sony,162,Medellín,Yiyo Builes
7908,ACH01,Haceb,1298,Envigado,Dante Builes
2675,ACH22,Sony,1521,Itagui,Laura Toro
5287,ACH43,Haceb,1338,Itagui,Gandalf Toro
1440,ACH22,Sony,1470,Itagui,Gandalf Toro
8444,ACH01,Sony,803,Envigado,Laura Toro
7517,ACH22,Haceb,1411,Itagui,Gandalf Toro
3802,ACH01,Haceb,858,Envigado,Laura Toro
1575,ACH22,Haceb,216,Medellín,Gandalf Toro
2179,ACH22,Kalley,354,Itagui,Yiyo Builes
1695,ACH01,Sony,1706,Barbosa,Camila Builes
4750,ACH43,Kalley,1583,Sabaneta,Camila Builes
4400,ACH01,Sony,1540,Envigado,Laura Toro
3144,ACH43,Sony,1942,Sabaneta,Dante Builes
1061,ACH01,Kalley,1995,Sabaneta,Gandalf Toro
6810,ACH43,Haceb,1683,Itagui,Gandalf Toro
8467,ACH43,Sony,873,Barbosa,Camila Builes
2230,ACH01,Sony,388,Itagui,Gandalf Toro
4636,ACH01,Sony,1512,Barbosa,Yiyo Builes
8279,ACH22,Kalley,1286,Barbosa,Laura Toro
6800,ACH43,Haceb,1545,Envigado,Dante Builes
5988,ACH22,Sony,140,Barbosa,Camila Builes
9741,ACH01,Sony,1865,Barbosa,Laura Toro
1429,ACH22,Haceb,1694,Barbosa,Dante Builes
4493,ACH22,Kalley,1970,Medellín,Dante Builes
3789,ACH22,Haceb,1755,Medellín,Dante Builes
2706,ACH01,Haceb,1463,Envigado,Dante Builes
4305,ACH22,Kalley,1151,Itagui,Dante Builes
4974,ACH01,Sony,638,Medellín,Gandalf Toro
7831,ACH22,Kalley,1425,Barbosa,Yiyo Builes
2629,ACH22,Kalley,1127,Envigado,Dante Builes
8841,ACH01,Kalley,870,Envigado,Gandalf Toro
6767,ACH43,Sony,1313,Envigado,Yiyo Builes
960,ACH22,Kalley,1789,Itagui,Laura Toro
9180,ACH01,Kalley,290,Barbosa,Dante Builes
6334,ACH22,Sony,1564,Barbosa,Laura Toro
6346,ACH01,Sony,911,Barbosa,Yiyo Builes
9778,ACH01,Sony,145,Sabaneta,Gandalf Toro
9965,ACH43,Sony,1741,Barbosa,Yiyo Builes
2535,ACH43,Sony,1113,Itagui,Dante Builes
5800,ACH22,Haceb,726,Itagui,Yiyo Builes
7092,ACH43,Sony,1616,Itagui,Gandalf Toro
8891,ACH22,Kalley,1159,Sabaneta,Yiyo Builes
3841,ACH22,Sony,153,Envigado,Laura Toro
9477,ACH01,Sony,1489,Sabaneta,Laura Toro
2277,ACH22,Haceb,504,Sabaneta,Gandalf Toro
5600,ACH01,Haceb,406,Barbosa,Camila Builes
4349,ACH01,Sony,1581,Envigado,Dante Builes
4265,ACH01,Kalley,1315,Medellín,Gandalf Toro
4414,ACH43,Haceb,1470,Itagui,Dante Builes
2341,ACH01,Kalley,1512,Sabaneta,Dante Builes
2102,ACH43,Kalley,503,Medellín,Laura Toro
1273,ACH01,Sony,1858,Envigado,Camila Builes
2819,ACH43,Kalley,1682,Sabaneta,Laura Toro
1904,ACH43,Sony,375,Sabaneta,Yiyo Builes
2965,ACH43,Kalley,539,Sabaneta,Dante Builes
2031,ACH43,Kalley,1645,Medellín,Dante Builes
309,ACH22,Haceb,623,Barbosa,Camila Builes
1246,ACH43,Kalley,976,Sabaneta,Camila Builes
7677,ACH43,Kalley,161,Itagui,Yiyo Builes
1150,ACH01,Kalley,325,Barbosa,Gandalf Toro
7543,ACH01,Sony,1512,Itagui,Camila Builes
2660,ACH01,Kalley,1527,Medellín,Yiyo Builes
7597,ACH22,Kalley,863,Envigado,Camila Builes
6751,ACH43,Haceb,776,Medellín,Camila Builes
3175,ACH22,Haceb,436,Envigado,Gandalf Toro
8755,ACH22,Haceb,1980,Barbosa,Dante Builes
7503,ACH43,Haceb,953,Barbosa,Gandalf Toro
2727,ACH43,Haceb,888,Medellín,Dante Builes
9381,ACH01,Haceb,1617,Itagui,Laura Toro
833,ACH43,Kalley,159,Itagui,Yiyo Builes
6746,ACH01,Kalley,1564,Sabaneta,Camila Builes
5828,ACH22,Kalley,1590,Barbosa,Dante Builes
3428,ACH01,Kalley,1798,Itagui,Camila Builes
7523,ACH01,Haceb,1791,Sabaneta,Laura Toro
3699,ACH43,Sony,1277,Barbosa,Camila Builes
2023,ACH01,Haceb,1261,Sabaneta,Gandalf Toro
1,ACH22,Haceb,1479,Envigado,Yiyo Builes
7604,ACH22,Kalley,119,Sabaneta,Camila Builes
8723,ACH01,Sony,345,Envigado,Laura Toro
5394,ACH01,Kalley,1231,Sabaneta,Dante Builes
8639,ACH01,Haceb,1967,Barbosa,Gandalf Toro
7540,ACH22,Sony,1978,Medellín,Dante Builes
447,ACH22,Sony,1169,Medellín,Yiyo Builes
196,ACH01,Haceb,496,Barbosa,Laura Toro
3787,ACH22,Sony,1398,Sabaneta,Yiyo Builes
7349,ACH01,Sony,1166,Itagui,Gandalf Toro
5572,ACH43,Kalley,468,Sabaneta,Camila Builes
5562,ACH01,Haceb,545,Medellín,Yiyo Builes
9677,ACH22,Kalley,925,Sabaneta,Dante Builes
7740,ACH22,Kalley,230,Sabaneta,Yiyo Builes
277,ACH01,Sony,148,Sabaneta,Yiyo Builes
1610,ACH01,Kalley,1037,Barbosa,Dante Builes
3147,ACH01,Haceb,651,Envigado,Laura Toro
1660,ACH01,Kalley,689,Barbosa,Gandalf Toro
2846,ACH01,Kalley,1922,Itagui,Yiyo Builes
4831,ACH01,Sony,1438,Barbosa,Yiyo Builes
4405,ACH01,Kalley,1196,Sabaneta,Gandalf Toro
6995,ACH43,Haceb,1004,Barbosa,Dante Builes
8255,ACH01,Haceb,685,Sabaneta,Yiyo Builes
659,ACH01,Sony,1143,Barbosa,Laura Toro
5033,ACH43,Kalley,480,Sabaneta,Laura Toro
1330,ACH22,Haceb,1753,Barbosa,Gandalf Toro
2102,ACH43,Kalley,1861,Medellín,Dante Builes
4780,ACH22,Kalley,1793,Barbosa,Laura Toro
8923,ACH43,Haceb,1911,Envigado,Dante Builes
7547,ACH22,Sony,420,Sabaneta,Gandalf Toro
8734,ACH01,Kalley,632,Envigado,Gandalf Toro
3078,ACH22,Kalley,1579,Itagui,Laura Toro
3158,ACH22,Haceb,1158,Barbosa,Laura Toro
2888,ACH43,Kalley,1703,Envigado,Camila Builes
5107,ACH22,Kalley,318,Medellín,Camila Builes
4167,ACH22,Haceb,891,Medellín,Yiyo Builes
1050,ACH22,Haceb,1223,Barbosa,Yiyo Builes
4169,ACH43,Sony,1216,Medellín,Gandalf Toro
6673,ACH43,Kalley,1639,Envigado,Gandalf Toro
9139,ACH22,Sony,1728,Envigado,Yiyo Builes
1285,ACH01,Sony,1774,Medellín,Gandalf Toro
2135,ACH43,Sony,1021,Itagui,Yiyo Builes
2154,ACH22,Sony,1630,Envigado,Laura Toro
547,ACH01,Sony,673,Barbosa,Camila Builes
3587,ACH01,Haceb,294,Itagui,Dante Builes
2511,ACH01,Kalley,1512,Envigado,Gandalf Toro
1294,ACH43,Kalley,1351,Medellín,Gandalf Toro
7802,ACH01,Haceb,663,Envigado,Camila Builes
1561,ACH01,Kalley,442,Medellín,Yiyo Builes
9244,ACH22,Kalley,878,Sabaneta,Camila Builes
5380,ACH22,Kalley,499,Sabaneta,Gandalf Toro
4661,ACH43,Kalley,875,Itagui,Yiyo Builes
6613,ACH43,Kalley,589,Barbosa,Yiyo Builes
9103,ACH01,Haceb,1144,Itagui,Dante Builes
429,ACH43,Haceb,1353,Sabaneta,Camila Builes
7132,ACH43,Haceb,1044,Sabaneta,Gandalf Toro
1103,ACH43,Sony,971,Barbosa,Gandalf Toro
6089,ACH22,Haceb,1693,Barbosa,Yiyo Builes
8974,ACH43,Sony,1320,Envigado,Camila Builes
7190,ACH22,Haceb,516,Barbosa,Dante Builes
1915,ACH22,Sony,132,Medellín,Yiyo Builes
6405,ACH01,Haceb,1358,Barbosa,Gandalf Toro
7165,ACH43,Haceb,1589,Envigado,Dante Builes
9516,ACH22,Kalley,532,Envigado,Camila Builes
5412,ACH43,Kalley,725,Sabaneta,Laura Toro
7750,ACH22,Kalley,885,Medellín,Gandalf Toro
9466,ACH22,Sony,1713,Envigado,Yiyo Builes
4208,ACH43,Sony,1682,Envigado,Laura Toro
3850,ACH22,Haceb,790,Envigado,Yiyo Builes
1056,ACH01,Haceb,1361,Sabaneta,Yiyo Builes
7477,ACH22,Haceb,1228,Itagui,Gandalf Toro
1067,ACH01,Haceb,1461,Itagui,Gandalf Toro
6729,ACH01,Sony,825,Medellín,Gandalf Toro
8953,ACH22,Kalley,1879,Itagui,Dante Builes
8421,ACH43,Haceb,1293,Itagui,Dante Builes
5481,ACH01,Haceb,615,Envigado,Dante Builes
298,ACH22,Sony,1509,Envigado,Gandalf Toro
4083,ACH22,Haceb,1315,Sabaneta,Laura Toro
5625,ACH01,Kalley,1293,Barbosa,Yiyo Builes
1414,ACH43,Kalley,1362,Itagui,Gandalf Toro
1878,ACH43,Sony,1993,Sabaneta,Yiyo Builes
1706,ACH43,Haceb,1196,Medellín,Laura Toro
755,ACH22,Kalley,578,Barbosa,Dante Builes
1451,ACH22,Kalley,719,Sabaneta,Yiyo Builes
3714,ACH43,Haceb,454,Sabaneta,Gandalf Toro
293,ACH22,Haceb,470,Sabaneta,Gandalf Toro
3668,ACH22,Sony,1886,Envigado,Gandalf Toro
4923,ACH01,Sony,1602,Sabaneta,Camila Builes
4217,ACH43,Sony,203,Envigado,Gandalf Toro
4710,ACH01,Sony,1365,Sabaneta,Yiyo Builes
2596,ACH43,Kalley,864,Envigado,Dante Builes
5492,ACH43,Sony,1403,Medellín,Laura Toro
3735,ACH43,Sony,1719,Medellín,Dante Builes
144,ACH22,Sony,1735,Medellín,Camila Builes
5531,ACH22,Haceb,491,Envigado,Dante Builes
6577,ACH01,Sony,1143,Medellín,Dante Builes
2221,ACH22,Haceb,341,Barbosa,Camila Builes
1500,ACH43,Sony,1099,Envigado,Gandalf Toro
196,ACH22,Sony,1158,Barbosa,Dante Builes
5255,ACH22,Sony,102,Medellín,Gandalf Toro
1035,ACH01,Haceb,1340,Sabaneta,Dante Builes
7951,ACH01,Haceb,1075,Itagui,Dante Builes
3605,ACH22,Kalley,639,Envigado,Dante Builes
5895,ACH01,Sony,188,Medellín,Laura Toro
7117,ACH43,Sony,1569,Envigado,Yiyo Builes
2652,ACH43,Sony,1912,Itagui,Yiyo Builes
3940,ACH01,Kalley,1680,Sabaneta,Laura Toro
2328,ACH43,Kalley,1365,Itagui,Camila Builes
7592,ACH01,Haceb,593,Barbosa,Laura Toro
4536,ACH43,Haceb,323,Sabaneta,Gandalf Toro
8589,ACH43,Kalley,1940,Medellín,Laura Toro
1219,ACH43,Haceb,554,Sabaneta,Camila Builes
8627,ACH01,Sony,849,Barbosa,Yiyo Builes
3529,ACH22,Haceb,1947,Sabaneta,Camila Builes
2758,ACH22,Kalley,1087,Sabaneta,Gandalf Toro
6501,ACH01,Haceb,1208,Itagui,Laura Toro
3939,ACH22,Sony,632,Sabaneta,Gandalf Toro
4777,ACH01,Kalley,1269,Medellín,Gandalf Toro
8034,ACH22,Kalley,1602,Sabaneta,Camila Builes
3879,ACH43,Kalley,691,Medellín,Gandalf Toro
7956,ACH43,Haceb,1733,Barbosa,Laura Toro
4993,ACH43,Sony,1281,Medellín,Dante Builes
6942,ACH22,Kalley,1214,Medellín,Gandalf Toro
4513,ACH43,Haceb,217,Envigado,Gandalf Toro
3317,ACH22,Sony,137,Medellín,Dante Builes
7609,ACH22,Haceb,156,Itagui,Yiyo Builes
9772,ACH43,Haceb,1716,Barbosa,Laura Toro
672,ACH43,Haceb,970,Medellín,Laura Toro
4917,ACH01,Sony,455,Envigado,Dante Builes
6737,ACH01,Sony,1039,Barbosa,Gandalf Toro
9708,ACH22,Haceb,370,Barbosa,Laura Toro
1409,ACH22,Kalley,1274,Medellín,Dante Builes
5068,ACH22,Sony,1328,Itagui,Yiyo Builes
1403,ACH43,Haceb,292,Itagui,Camila Builes
6822,ACH22,Haceb,521,Medellín,Yiyo Builes
8745,ACH01,Haceb,751,Sabaneta,Dante Builes
7988,ACH43,Sony,311,Barbosa,Laura Toro
2607,ACH22,Kalley,1890,Sabaneta,Dante Builes
5226,ACH43,Sony,1066,Barbosa,Dante Builes
3041,ACH22,Sony,921,Barbosa,Dante Builes
1750,ACH43,Sony,351,Sabaneta,Dante Builes
2169,ACH01,Haceb,430,Envigado,Yiyo Builes
1359,ACH43,Kalley,1136,Sabaneta,Camila Builes
7309,ACH22,Kalley,1097,Envigado,Laura Toro
3660,ACH43,Kalley,998,Barbosa,Camila Builes
1111,ACH01,Haceb,674,Itagui,Gandalf Toro
3356,ACH01,Kalley,1564,Envigado,Camila Builes
9247,ACH22,Sony,1304,Sabaneta,Gandalf Toro
7708,ACH22,Haceb,1528,Medellín,Yiyo Builes
6496,ACH43,Haceb,1588,Envigado,Yiyo Builes
9591,ACH22,Haceb,828,Sabaneta,Camila Builes
5709,ACH22,Sony,165,Sabaneta,Yiyo Builes
1353,ACH43,Sony,791,Itagui,Gandalf Toro
4829,ACH22,Kalley,961,Envigado,Laura Toro
1213,ACH43,Sony,102,Barbosa,Camila Builes
3481,ACH01,Kalley,280,Medellín,Camila Builes
7667,ACH43,Haceb,1890,Barbosa,Yiyo Builes
8645,ACH43,Kalley,551,Barbosa,Camila Builes
4698,ACH43,Kalley,1158,Sabaneta,Gandalf Toro
9379,ACH22,Kalley,1570,Sabaneta,Yiyo Builes
31,ACH43,Haceb,1562,Envigado,Dante Builes
8800,ACH22,Sony,1173,Envigado,Gandalf Toro
4254,ACH43,Haceb,642,Medellín,Gandalf Toro
7073,ACH22,Kalley,902,Barbosa,Camila Builes
9091,ACH01,Kalley,917,Medellín,Dante Builes
7723,ACH22,Kalley,1486,Itagui,Yiyo Builes
9891,ACH22,Kalley,1116,Medellín,Yiyo Builes
9543,ACH43,Kalley,1939,Barbosa,Yiyo Builes
3326,ACH01,Kalley,1912,Sabaneta,Dante Builes
3869,ACH01,Haceb,441,Barbosa,Gandalf Toro
633,ACH22,Haceb,323,Envigado,Dante Builes
1364,ACH22,Haceb,1801,Envigado,Yiyo Builes
2663,ACH22,Haceb,612,Sabaneta,Yiyo Builes
3366,ACH01,Haceb,454,Barbosa,Camila Builes
8152,ACH43,Kalley,759,Sabaneta,Gandalf Toro
565,ACH01,Haceb,756,Envigado,Yiyo Builes
1171,ACH01,Kalley,603,Itagui,Laura Toro
8801,ACH01,Haceb,1931,Sabaneta,Laura Toro
7139,ACH43,Kalley,904,Itagui,Dante Builes
9248,ACH43,Kalley,722,Envigado,Laura Toro
1677,ACH43,Sony,1348,Medellín,Dante Builes
9379,ACH01,Haceb,187,Envigado,Dante Builes
4800,ACH22,Haceb,801,Sabaneta,Gandalf Toro
9314,ACH22,Kalley,1447,Envigado,Laura Toro
